,Unnamed: 0,static_text,log_level,tokens,pos,posNum
791,4499,Including store:  |  with:  |  files for compaction for region: ,info,"[Including, store, with, files, for, compaction, for, region]","['VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN']","[100, 92, 85, 92, 85, 92, 85, 92]"
792,1297,Moving region(s) for table * to RSGroup *,info,"[Moving, region, s, for, table, to, RSGroup]","['VERB', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN']","[100, 92, 100, 85, 92, 85, 96]"
793,9916,"| - Getting docker image ""*""google/cloud-sdk:latest",info,"[ , Getting, docker, image, google, cloud, sdk, latest]","['SPACE', 'VERB', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'ADV']","[103, 100, 84, 92, 96, 96, 96, 86]"
794,488,Returning result ,info,"[Returning, result]","['VERB', 'NOUN']","[100, 92]"
795,1369,String  |  has wrong format,warn,"[String, has, wrong, format]","['NOUN', 'VERB', 'ADJ', 'NOUN']","[92, 100, 84, 92]"
796,10791,Null config value for * ; using default failover strategy (full restarts).,warn,"[Null, config, value, for, using, default, failover, strategy, full, restarts]","['ADJ', 'NOUN', 'NOUN', 'ADP', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN']","[84, 92, 92, 85, 100, 92, 84, 92, 84, 92]"
797,17114,Error while delegating exception [ | ],warn,"[Error, while, delegating, exception]","['NOUN', 'SCONJ', 'VERB', 'NOUN']","[92, 98, 100, 92]"
798,7716,The websocket connection is already closed. Cannot push the binary message '*',warn,"[The, websocket, connection, is, already, closed, Can, not, push, the, binary, message]","['DET', 'NOUN', 'NOUN', 'AUX', 'ADV', 'VERB', 'AUX', 'PART', 'VERB', 'DET', 'ADJ', 'NOUN']","[90, 92, 92, 87, 86, 100, 87, 94, 100, 90, 84, 92]"
799,11068,Name collision: Adding a metric with the same name as a metric subgroup: ' | '. Metric might not get properly reported. ,warn,"[Name, collision, Adding, a, metric, with, the, same, name, as, a, metric, subgroup, Metric, might, not, get, properly, reported]","['NOUN', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PROPN', 'AUX', 'PART', 'AUX', 'ADV', 'VERB']","[92, 92, 100, 90, 92, 85, 90, 84, 92, 85, 90, 84, 92, 96, 87, 94, 87, 86, 100]"
800,2351,Can NOT create CleanerDelegate=*,warn,"[Can, NOT, create, CleanerDelegate]","['AUX', 'PART', 'VERB', 'PROPN']","[87, 94, 100, 96]"
801,13317,Starting Connect cluster '*' with * workers,info,"[Starting, Connect, cluster, with, workers]","['VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN']","[100, 84, 92, 85, 92]"
802,10583,Failed to delete blob at ,warn,"[Failed, to, delete, blob, at]","['VERB', 'PART', 'VERB', 'NOUN', 'ADP']","[100, 94, 100, 92, 85]"
803,4845, from ,warn,"[ , from]","['SPACE', 'ADP']","[103, 85]"
804,17106,Closing job [*],info,"[Closing, job]","['NOUN', 'NOUN']","[92, 92]"
805,14531,ACK for 0x* received before ACK for 0x*,warn,"[ACK, for, 0x, received, before, ACK, for, 0x]","['NOUN', 'ADP', 'PROPN', 'VERB', 'ADP', 'PROPN', 'ADP', 'PROPN']","[92, 85, 96, 100, 85, 96, 85, 96]"
806,5470,Deleting hbase:meta for  |  region location in ZooKeeper,info,"[Deleting, hbase, meta, for, region, location, in, ZooKeeper]","['VERB', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'PROPN']","[100, 92, 92, 85, 92, 92, 85, 96]"
807,11726,"Jar upload dir * does not exist, or had been deleted externally. Previously uploaded jars are no longer available.",warn,"[Jar, upload, dir, does, not, exist, or, had, been, deleted, externally, Previously, uploaded, jars, are, no, longer, available]","['PROPN', 'VERB', 'NOUN', 'AUX', 'PART', 'VERB', 'CCONJ', 'AUX', 'AUX', 'VERB', 'ADV', 'ADV', 'VERB', 'NOUN', 'AUX', 'ADV', 'ADV', 'ADJ']","[96, 100, 92, 87, 94, 100, 89, 87, 87, 100, 86, 86, 100, 92, 87, 86, 86, 84]"
808,11494,Messages have a max timeout of ,info,"[Messages, have, a, max, timeout, of]","['NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP']","[92, 100, 90, 84, 92, 85]"
809,16768,[ | ] unexpected null aggregations in search response.  | Source indices have been deleted or closed.,info,"[ , unexpected, null, aggregations, in, search, response, Source, indices, have, been, deleted, or, closed]","['SPACE', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'AUX', 'AUX', 'VERB', 'CCONJ', 'VERB']","[103, 84, 84, 92, 85, 92, 92, 96, 92, 87, 87, 100, 89, 100]"
810,5878,Started remote host:  * (*),info,"[Started, remote, host]","['VERB', 'ADJ', 'NOUN']","[100, 84, 92]"
811,17559,The '*' realm is not available under the current licenseoidc,info,"[The, realm, is, not, available, under, the, current, licenseoidc]","['DET', 'NOUN', 'AUX', 'PART', 'ADJ', 'ADP', 'DET', 'ADJ', 'NOUN']","[90, 92, 87, 94, 84, 85, 90, 84, 92]"
812,5942,Remote client host: *,info,"[Remote, client, host]","['ADJ', 'NOUN', 'NOUN']","[84, 92, 92]"
813,14125,Error during unregister of [*],warn,"[Error, during, unregister, of]","['NOUN', 'ADP', 'NOUN', 'ADP']","[92, 85, 92, 85]"
814,14024,Connected to an old server; r-o mode will be unavailable,warn,"[Connected, to, an, old, server, r, o, mode, will, be, unavailable]","['VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'AUX', 'AUX', 'ADJ']","[100, 85, 90, 84, 92, 92, 92, 92, 87, 87, 84]"
815,7473,Component '*' with a parent '*' is passed for standalone rendering. It is recommended to render only orphan components because they are not cleaned up/detached after the rendering.,warn,"[Component, with, a, parent, is, passed, for, standalone, rendering, It, is, recommended, to, render, only, orphan, components, because, they, are, not, cleaned, up, detached, after, the, rendering]","['NOUN', 'ADP', 'DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'NOUN', 'VERB', 'PRON', 'AUX', 'VERB', 'PART', 'VERB', 'ADV', 'NOUN', 'NOUN', 'SCONJ', 'PRON', 'AUX', 'PART', 'VERB', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN']","[92, 85, 90, 92, 87, 100, 85, 92, 100, 95, 87, 100, 94, 100, 86, 92, 92, 98, 95, 87, 94, 100, 85, 100, 85, 90, 92]"
816,7418,"PageAccessSynchronizer created outside of application thread, using default timeout: *",warn,"[PageAccessSynchronizer, created, outside, of, application, thread, using, default, timeout]","['PROPN', 'VERB', 'ADV', 'ADP', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN']","[96, 100, 86, 85, 92, 92, 100, 92, 92]"
817,10008,Skipping message with offset  |  because we have seen messages until (including)  |  from topic/partition  |  already,info,"[Skipping, message, with, offset, because, we, have, seen, messages, until, including, from, topic, partition, already]","['VERB', 'NOUN', 'ADP', 'NOUN', 'SCONJ', 'PRON', 'AUX', 'VERB', 'NOUN', 'ADP', 'VERB', 'ADP', 'NOUN', 'NOUN', 'ADV']","[100, 92, 85, 92, 98, 95, 87, 100, 92, 85, 100, 85, 92, 92, 86]"
818,15063,"connection failed, retrying(*): local:* from:* to:*",warn,"[connection, failed, retrying, local, from, to]","['NOUN', 'VERB', 'VERB', 'ADJ', 'ADP', 'ADP']","[92, 100, 100, 84, 85, 85]"
819,2207,Failed roundRobinAssignment,warn,"[Failed, roundRobinAssignment]","['VERB', 'NOUN']","[100, 92]"
820,9705,Duplicate @Argument annotations on class  |  for index:  |  see: ,warn,"[Duplicate, Argument, annotations, on, class, for, index, see]","['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'VERB']","[96, 96, 92, 85, 92, 85, 92, 100]"
821,11714,Set peer port of '*': '*' => '*'.,info,"[Set, peer, port, of]","['ADJ', 'NOUN', 'NOUN', 'ADP']","[84, 92, 92, 85]"
822,7474,Cannot register folder ' | ' to be watched.,warn,"[Can, not, register, folder, to, be, watched]","['AUX', 'PART', 'VERB', 'NOUN', 'PART', 'AUX', 'VERB']","[87, 94, 100, 92, 94, 87, 100]"
823,10857,Transport type 'auto': using NIO.,info,"[Transport, type, auto, using, NIO]","['NOUN', 'NOUN', 'NOUN', 'VERB', 'PROPN']","[92, 92, 92, 100, 96]"
824,10663,Could only fetch * of * checkpoints from storage.,warn,"[Could, only, fetch, of, checkpoints, from, storage]","['AUX', 'ADV', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN']","[87, 86, 100, 85, 92, 85, 92]"
825,6252,Unexpected EOF trying to find XML end marker in *,warn,"[Unexpected, EOF, trying, to, find, XML, end, marker, in]","['ADJ', 'NOUN', 'VERB', 'PART', 'VERB', 'NOUN', 'VERB', 'NOUN', 'ADP']","[84, 92, 100, 94, 100, 92, 100, 92, 85]"
826,16022,recovered [*] indices into cluster_state,info,"[recovered, indices, into, cluster_state]","['VERB', 'NOUN', 'ADP', 'NOUN']","[100, 92, 85, 92]"
827,918,You may have to run manually chown on: ,warn,"[You, may, have, to, run, manually, chown, on]","['PRON', 'AUX', 'VERB', 'PART', 'VERB', 'ADV', 'VERB', 'ADP']","[95, 87, 100, 94, 100, 86, 100, 85]"
828,5962,"Could not set properties: *, error:*",warn,"[Could, not, set, properties, error]","['AUX', 'PART', 'VERB', 'NOUN', 'NOUN']","[87, 94, 100, 92, 92]"
829,2418,Executing merging normalization plan: ,info,"[Executing, merging, normalization, plan]","['VERB', 'NOUN', 'NOUN', 'NOUN']","[100, 92, 92, 92]"
830,8331,"Non-composite index was used on the table '*' during the query. Starting from Cassandra 4.0, only composite indexes will be supported. If compact flags were dropped for this table, drop and re-create the index.",warn,"[Non, composite, index, was, used, on, the, table, during, the, query, Starting, from, Cassandra, 4, 0, only, composite, indexes, will, be, supported, If, compact, flags, were, dropped, for, this, table, drop, and, re, create, the, index]","['ADJ', 'ADJ', 'NOUN', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'PROPN', 'NUM', 'NUM', 'ADV', 'ADJ', 'NOUN', 'AUX', 'AUX', 'VERB', 'SCONJ', 'ADJ', 'NOUN', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'PART', 'VERB', 'DET', 'NOUN']","[84, 84, 92, 87, 100, 85, 90, 92, 85, 90, 92, 100, 85, 96, 93, 93, 86, 84, 92, 87, 87, 100, 98, 84, 92, 87, 100, 85, 90, 92, 92, 89, 94, 100, 90, 92]"
831,2997," :  | Received a flush commit marker with smaller seqId:  |  than what we have prepared with seqId:  | . Picking up new file, but not dropping |   prepared memstore snapshot",warn,"[ , Received, a, flush, commit, marker, with, smaller, seqId, than, what, we, have, prepared, with, seqId, Picking, up, new, file, but, not, dropping, prepared, memstore, snapshot]","['SPACE', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'PRON', 'PRON', 'AUX', 'VERB', 'ADP', 'PROPN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'PART', 'VERB', 'ADJ', 'NOUN', 'NOUN']","[103, 100, 90, 84, 92, 92, 85, 84, 92, 85, 95, 95, 87, 100, 85, 96, 96, 85, 84, 92, 89, 94, 100, 84, 92, 92]"
832,3686,Please investigate WALTrailer usage. Trailer size > maximum size :  |  > ,warn,"[Please, investigate, WALTrailer, usage, Trailer, size, maximum, size]","['INTJ', 'VERB', 'PROPN', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'NOUN']","[91, 100, 96, 92, 96, 92, 92, 92]"
833,15066,connection exception local:* from:* to:*,warn,"[connection, exception, local, from, to]","['NOUN', 'NOUN', 'ADJ', 'ADP', 'ADP']","[92, 92, 84, 85, 85]"
834,6987,Interrupted fetching embedded resources,warn,"[Interrupted, fetching, embedded, resources]","['ADJ', 'VERB', 'VERB', 'NOUN']","[84, 100, 100, 92]"
835,10847,Cannot shut down the result partition manager.,warn,"[Can, not, shut, down, the, result, partition, manager]","['AUX', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN']","[87, 94, 100, 85, 90, 92, 92, 92]"
836,5141,Couldn't close the locator.,warn,"[Couldn, t, close, the, locator]","['PROPN', 'NOUN', 'VERB', 'DET', 'NOUN']","[96, 92, 100, 90, 92]"
837,100,"The  |  setting:  |  is smaller than  | , will use  |  instead.",warn,"[The, setting, is, smaller, than, will, use, instead]","['DET', 'NOUN', 'AUX', 'ADJ', 'SCONJ', 'AUX', 'VERB', 'ADV']","[90, 92, 87, 84, 98, 87, 100, 86]"
838,12859,$$$Empty Message$$$,info,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
839,4477,getTableDescriptors == tableNames => ,info,"[getTableDescriptors, tableNames]","['NOUN', 'NOUN']","[92, 92]"
840,17455,PKI Realm * uses CAs * with no accepted certificate issuers,warn,"[PKI, Realm, uses, CAs, with, no, accepted, certificate, issuers]","['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN']","[96, 96, 100, 92, 85, 90, 84, 92, 92]"
841,9266,Problem closing zip file '*'; ignoring.,warn,"[Problem, closing, zip, file, ignoring]","['NOUN', 'VERB', 'NOUN', 'NOUN', 'VERB']","[92, 100, 92, 92, 100]"
842,9550,Downloading libraries for generated profiles,info,"[Downloading, libraries, for, generated, profiles]","['VERB', 'NOUN', 'ADP', 'VERB', 'NOUN']","[100, 92, 85, 100, 92]"
843,10577,Failed to locally delete BLOB storage directory at ,warn,"[Failed, to, locally, delete, BLOB, storage, directory, at]","['VERB', 'PART', 'ADV', 'ADJ', 'PROPN', 'NOUN', 'NOUN', 'ADP']","[100, 94, 86, 84, 96, 92, 92, 85]"
844,1967,Server serverName= |  rejected; we already have  |  registered with same hostname and port,info,"[Server, serverName, rejected, we, already, have, registered, with, same, hostname, and, port]","['NOUN', 'NOUN', 'VERB', 'PRON', 'ADV', 'AUX', 'VERB', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'NOUN']","[92, 92, 100, 95, 86, 87, 100, 85, 84, 92, 89, 92]"
845,3836,Log  |  still exists at ,info,"[Log, still, exists, at]","['PROPN', 'ADV', 'VERB', 'ADP']","[96, 86, 100, 85]"
846,10801,Illegal access while calling method * from class *.createFactory,warn,"[Illegal, access, while, calling, method, from, class, createFactory]","['ADJ', 'NOUN', 'SCONJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN']","[84, 92, 98, 100, 92, 85, 92, 92]"
847,4405,"Orphan file  |  is possibly corrupted HFile, skipping",warn,"[Orphan, file, is, possibly, corrupted, HFile, skipping]","['NOUN', 'NOUN', 'AUX', 'ADV', 'VERB', 'PROPN', 'VERB']","[92, 92, 87, 86, 100, 96, 100]"
848,1943," list replication peers, regex=",info,"[ , list, replication, peers, regex]","['SPACE', 'NOUN', 'NOUN', 'NOUN', 'VERB']","[103, 92, 92, 92, 100]"
849,504,Error deleting ,warn,"[Error, deleting]","['NOUN', 'VERB']","[92, 100]"
850,6446,Resource bundles will be ignored,warn,"[Resource, bundles, will, be, ignored]","['NOUN', 'NOUN', 'AUX', 'AUX', 'VERB']","[92, 92, 87, 87, 100]"
851,11499,Cannot reconnect to job * because it is not registered.,info,"[Can, not, reconnect, to, job, because, it, is, not, registered]","['AUX', 'PART', 'VERB', 'ADP', 'NOUN', 'SCONJ', 'PRON', 'AUX', 'PART', 'VERB']","[87, 94, 100, 85, 92, 98, 95, 87, 94, 100]"
852,14801,Configuring CommitProcessor with * worker threads.,info,"[Configuring, CommitProcessor, with, worker, threads]","['PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN']","[96, 96, 85, 92, 92]"
853,5861,Cannot find system property file. *,warn,"[Can, not, find, system, property, file]","['AUX', 'PART', 'VERB', 'NOUN', 'NOUN', 'NOUN']","[87, 94, 100, 92, 92, 92]"
854,2937,$$$Empty Message$$$,info,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
855,8597,Overriding RING_DELAY to *ms,info,"[Overriding, RING_DELAY, to, ms]","['VERB', 'NOUN', 'ADP', 'PROPN']","[100, 92, 85, 96]"
856,8200,Gossip stage has * pending tasks; skipping status check (no nodes will be marked down),warn,"[Gossip, stage, has, pending, tasks, skipping, status, check, no, nodes, will, be, marked, down]","['PROPN', 'NOUN', 'VERB', 'VERB', 'NOUN', 'VERB', 'NOUN', 'VERB', 'DET', 'NOUN', 'AUX', 'AUX', 'VERB', 'ADP']","[96, 92, 100, 100, 92, 100, 92, 100, 90, 92, 87, 87, 100, 85]"
857,2760,Got an error notification for op: |  but we can't read the information. Killing the procedure.,warn,"[Got, an, error, notification, for, op, but, we, can, t, read, the, information, Killing, the, procedure]","['VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'PRON', 'AUX', 'PROPN', 'VERB', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN']","[100, 90, 92, 92, 85, 92, 89, 95, 87, 96, 100, 90, 92, 100, 90, 92]"
858,9960,HMS started at port *,info,"[HMS, started, at, port]","['PROPN', 'VERB', 'ADP', 'NOUN']","[96, 100, 85, 92]"
859,13555,partition assignment took * ms. 	current active tasks: * 	current standby tasks: * 	previous active tasks: * ,info,"[partition, assignment, took, ms, current, active, tasks, current, standby, tasks, previous, active, tasks]","['NOUN', 'NOUN', 'VERB', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN']","[92, 92, 100, 84, 84, 84, 92, 84, 84, 92, 84, 84, 92]"
860,7662,$$$Empty Message$$$,warn,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
861,10077,"Subtask * will be seeded with initial shard *, starting state set as sequence number *",info,"[Subtask, will, be, seeded, with, initial, shard, starting, state, set, as, sequence, number]","['NOUN', 'AUX', 'AUX', 'VERB', 'ADP', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN']","[92, 87, 87, 100, 85, 84, 92, 100, 92, 100, 85, 92, 92]"
862,11603,Obtaining local cache file for '*'.,info,"[Obtaining, local, cache, file, for]","['VERB', 'ADJ', 'NOUN', 'NOUN', 'ADP']","[100, 84, 92, 92, 85]"
863,642,Performing action: Move regions of table *,info,"[Performing, action, Move, regions, of, table]","['VERB', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN']","[100, 92, 92, 92, 85, 92]"
864,9711,The wait for bundle  |  being started before destruction has been interrupted.,warn,"[The, wait, for, bundle, being, started, before, destruction, has, been, interrupted]","['DET', 'NOUN', 'ADP', 'NOUN', 'AUX', 'VERB', 'ADP', 'NOUN', 'AUX', 'AUX', 'VERB']","[90, 92, 85, 92, 87, 100, 85, 92, 87, 87, 100]"
865,7789,Converting legacy permissions data,info,"[Converting, legacy, permissions, data]","['VERB', 'NOUN', 'NOUN', 'NOUN']","[100, 92, 92, 92]"
866,11810,Could not properly cleanup local RocksDB backup directory.,warn,"[Could, not, properly, cleanup, local, RocksDB, backup, directory]","['AUX', 'PART', 'ADV', 'VERB', 'ADJ', 'PUNCT', 'ADJ', 'NOUN']","[87, 94, 86, 100, 84, 97, 84, 92]"
867,5634,Problem in BSF script: *,warn,"[Problem, in, BSF, script]","['NOUN', 'ADP', 'PROPN', 'NOUN']","[92, 85, 96, 92]"
868,1458,zk.setData() returned null for path ,warn,"[zk, setData, returned, null, for, path]","['PRON', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN']","[95, 96, 100, 92, 85, 92]"
869,5645,Error while generating result,warn,"[Error, while, generating, result]","['NOUN', 'SCONJ', 'VERB', 'NOUN']","[92, 98, 100, 92]"
870,341,"Trying to put a buffer, not created by this pool! Will be just ignored",warn,"[Trying, to, put, a, buffer, not, created, by, this, pool, Will, be, just, ignored]","['VERB', 'PART', 'VERB', 'DET', 'NOUN', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'AUX', 'AUX', 'ADV', 'VERB']","[100, 94, 100, 90, 92, 94, 100, 85, 90, 92, 87, 87, 86, 100]"
871,9796,Instance plugin deactivated,info,"[Instance, plugin, deactivated]","['PROPN', 'VERB', 'VERB']","[96, 100, 100]"
872,14355,$$$Empty Message$$$,warn,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
873,5966,Interrupting *,info,[Interrupting],['VERB'],[100]
874,823,Skipped  |  entries.,info,"[Skipped, entries]","['VERB', 'NOUN']","[100, 92]"
875,5807,Could not find order list,warn,"[Could, not, find, order, list]","['AUX', 'PART', 'VERB', 'NOUN', 'NOUN']","[87, 94, 100, 92, 92]"
876,6977,Existing CacheManager * superseded by *,warn,"[Existing, CacheManager, superseded, by]","['PROPN', 'PROPN', 'VERB', 'ADP']","[96, 96, 100, 85]"
877,10092,Skipping non-deserializable record at sequence number * of shard *.,warn,"[Skipping, non, deserializable, record, at, sequence, number, of, shard]","['VERB', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN']","[100, 84, 84, 92, 85, 92, 92, 85, 92]"
878,10300,Error after scan of  |  rows. Retry with a new scanner...,warn,"[Error, after, scan, of, rows, Retry, with, a, new, scanner]","['NOUN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'PROPN', 'ADP', 'DET', 'ADJ', 'NOUN']","[92, 85, 96, 85, 92, 96, 85, 90, 84, 92]"
879,855,$$$Empty Message$$$,info,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
880,11981,$$$Empty Message$$$,info,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
881,13686,*: destroying worker * with error *,info,"[ , destroying, worker, with, error]","['SPACE', 'VERB', 'NOUN', 'ADP', 'NOUN']","[103, 100, 92, 85, 92]"
882,2102,Generated the assignment plan for  |  regions from table  |  with  |  region servers,info,"[Generated, the, assignment, plan, for, regions, from, table, with, region, servers]","['VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN']","[100, 90, 92, 92, 85, 92, 85, 92, 85, 92, 92]"
883,6219,Creating statistics for other transactions,info,"[Creating, statistics, for, other, transactions]","['VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN']","[100, 92, 85, 84, 92]"
884,6777,Couldn't resolve static address * for host *,warn,"[Couldn, t, resolve, static, address, for, host]","['PROPN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN']","[96, 92, 100, 84, 92, 85, 92]"
885,2984, :  | Found Compaction WAL edit for deleted family:,warn,"[ , Found, Compaction, WAL, edit, for, deleted, family]","['SPACE', 'VERB', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'VERB', 'NOUN']","[103, 100, 96, 96, 92, 85, 100, 92]"
886,7464,Could not resolve class [ | ],warn,"[Could, not, resolve, class]","['AUX', 'PART', 'VERB', 'NOUN']","[87, 94, 100, 92]"
887,5967,about to exit remote server on *,info,"[about, to, exit, remote, server, on]","['ADP', 'PART', 'VERB', 'ADJ', 'NOUN', 'ADP']","[85, 94, 100, 84, 92, 85]"
888,9931,/===========================================,info,[ ],['SPACE'],[103]
889,17600,out: *,info,[out],['ADP'],[85]
890,13635,Returning empty iterator for fetch with invalid key range: from > to. This may be due to serdes that don't preserve ordering when lexicographically comparing the serialized bytes. Note that the built-in numerical serdes do not follow this for negative numbers,warn,"[Returning, empty, iterator, for, fetch, with, invalid, key, range, from, to, This, may, be, due, to, serdes, that, don, t, preserve, ordering, when, lexicographically, comparing, the, serialized, bytes, Note, that, the, built, in, numerical, serdes, do, not, follow, this, for, negative, numbers]","['VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'ADP', 'PRON', 'AUX', 'AUX', 'ADJ', 'ADP', 'NOUN', 'SCONJ', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'SCONJ', 'ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'VERB', 'SCONJ', 'DET', 'VERB', 'ADP', 'PROPN', 'NOUN', 'AUX', 'PART', 'VERB', 'PRON', 'ADP', 'ADJ', 'NOUN']","[100, 84, 92, 85, 92, 85, 84, 84, 92, 85, 85, 95, 87, 87, 84, 85, 92, 98, 96, 96, 92, 100, 98, 86, 100, 90, 84, 92, 100, 98, 90, 100, 85, 96, 92, 87, 94, 100, 95, 85, 84, 92]"
891,4807,$$$Empty Message$$$,warn,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
892,13675,*: Cancelling worker * *.  ,info,"[ , Cancelling, worker]","['SPACE', 'VERB', 'NOUN']","[103, 100, 92]"
893,13680,*: completed worker * with error *,info,"[ , completed, worker, with, error]","['SPACE', 'VERB', 'NOUN', 'ADP', 'NOUN']","[103, 100, 92, 85, 92]"
894,4793,Using thrift server type ,info,"[Using, thrift, server, type]","['VERB', 'NOUN', 'NOUN', 'NOUN']","[100, 92, 92, 92]"
895,2111,Start to update the hbase:meta with the new assignment plan,info,"[Start, to, update, the, hbase, meta, with, the, new, assignment, plan]","['VERB', 'PART', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN']","[100, 94, 100, 90, 92, 92, 85, 90, 84, 92, 92]"
896,14811,"Backward compatibility mode (28 bits), server id: *",info,"[Backward, compatibility, mode, 28, bits, server, i, d]","['ADJ', 'NOUN', 'NOUN', 'NUM', 'NOUN', 'NOUN', 'PROPN', 'VERB']","[84, 92, 92, 93, 92, 92, 96, 100]"
897,595,Aborting Master: ,info,"[Aborting, Master]","['PROPN', 'PROPN']","[96, 96]"
898,5863,Removing System property: *,warn,"[Removing, System, property]","['VERB', 'PROPN', 'NOUN']","[100, 96, 92]"
899,111,"Process batch for  |  in  |  from  |  failed, tries=",warn,"[Process, batch, for, in, from, failed, tries]","['NOUN', 'VERB', 'ADP', 'ADV', 'ADP', 'VERB', 'NOUN']","[92, 100, 85, 86, 85, 100, 92]"
900,10060,Producer implementation does not support metrics,info,"[Producer, implementation, does, not, support, metrics]","['NOUN', 'NOUN', 'AUX', 'PART', 'VERB', 'NOUN']","[92, 92, 87, 94, 100, 92]"
901,14123,Failed to register MBean *,warn,"[Failed, to, register, MBean]","['VERB', 'PART', 'VERB', 'PROPN']","[100, 94, 100, 96]"
902,11764,Trying to commit after recovery * with MPU ID *,info,"[Trying, to, commit, after, recovery, with, MPU, ID]","['VERB', 'PART', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN']","[100, 94, 100, 85, 92, 85, 96, 96]"
903,15357,unable to install syscall filter: ,warn,"[unable, to, install, syscall, filter]","['ADJ', 'PART', 'VERB', 'ADJ', 'NOUN']","[84, 94, 100, 84, 92]"
904,15338,JNA not found. native methods and handlers will be disabled.,warn,"[JNA, not, found, native, methods, and, handlers, will, be, disabled]","['PROPN', 'PART', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'AUX', 'AUX', 'VERB']","[96, 94, 100, 84, 92, 89, 92, 87, 87, 100]"
905,1781,$$$Empty Message$$$,warn,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
